Part Type,Manufacturer,Series,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Frequency,Cores,Socket,Wattage,Can Overclock,Thermal Throttling,Voltage,Basic CPU Score,Score to value ratio,Default Memory Speed,% increase,Overclock Basic CPU Score,Overclock CPU score increase,Multiplier Step,Number of dies,Max Memory Channels,OC Base Voltage,OC Base Freq,CoreClockMultiplier,MemChannelsMultiplier,MemClockMultiplier,FinalAdjustment,DLC2 Random Jobs,Asset Path,Full Part Name
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6126 (2P),Y,Y,5062,3700,2674,19,15,,,3700,24,LGA 3647-V3 (2P),250,Y,100,1.25,15087,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4100,0.016757,3.878704,0.005513,-38.64607922818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6126 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6128 (2P),Y,Y,4486,3100,2074,19,30,,,3700,12,LGA 3647-V3 (2P),230,Y,100,1.25,13369,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4900,0.009457,3.878704,0.005683,-17.765051644295305,,Prefabs/Generic/CPU,Intel Xeon Gold 6128 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6128 (2P),Y,Y,4486,3100,2074,19,30,,,3700,12,LGA 3647-V3 (2P),230,Y,100,1.25,13369,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4900,0.009457,3.878704,0.005683,-17.765051644295305,,Prefabs/Generic/CPU,Intel Xeon Gold 6128 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6130 (2P),Y,Y,5376,4500,3474,19,55,,,3700,32,LGA 3647-V3 (2P),250,Y,100,1.25,16022,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3700,0.028537,3.878704,0.005893,-79.90474003355705,,Prefabs/Generic/CPU,Intel Xeon Gold 6130 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6130 (2P),Y,Y,5376,4500,3474,19,55,,,3700,32,LGA 3647-V3 (2P),250,Y,100,1.25,16022,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3700,0.028537,3.878704,0.005893,-79.90474003355705,,Prefabs/Generic/CPU,Intel Xeon Gold 6130 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6132 (2P),Y,Y,5139,4300,3274,19,75,,,3700,28,LGA 3647-V3 (2P),280,Y,100,1.25,15316,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4000,0.01641,3.878704,0.006093,-37.83013130872483,,Prefabs/Generic/CPU,Intel Xeon Gold 6132 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6132 (2P),Y,Y,5139,4300,3274,19,75,,,3700,28,LGA 3647-V3 (2P),280,Y,100,1.25,15316,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4000,0.01641,3.878704,0.006093,-37.83013130872483,,Prefabs/Generic/CPU,Intel Xeon Gold 6132 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6134 (2P),Y,Y,5139,3770,2650,19,95,,,3700,16,LGA 3647-V3 (2P),260,Y,100,1.25,15316,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4700,0.00653,3.878704,0.006093,-1.2741313087248294,,Prefabs/Generic/CPU,Intel Xeon Gold 6134 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6134 (2P),Y,Y,5139,3770,2650,19,95,,,3700,16,LGA 3647-V3 (2P),260,Y,100,1.25,15316,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4700,0.00653,3.878704,0.006093,-1.2741313087248294,,Prefabs/Generic/CPU,Intel Xeon Gold 6134 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6136 (2P),Y,Y,5184,4300,3210,20,25,,,3700,24,LGA 3647-V3 (2P),300,Y,100,1.25,15448,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4500,0.010667,3.878704,0.006193,-16.35115681208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6136 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6136 (2P),Y,Y,5184,4300,3210,20,25,,,3700,24,LGA 3647-V3 (2P),300,Y,100,1.25,15448,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4500,0.010667,3.878704,0.006193,-16.35115681208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6136 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6138 (2P),Y,Y,5897,5100,4010,20,55,,,3700,24,LGA 3647-V3 (2P),250,Y,100,1.25,17575,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3700,0.023767,3.878704,0.006493,-58.32441922818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6138 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6138 (2P),Y,Y,5897,5100,4010,20,55,,,3700,24,LGA 3647-V3 (2P),250,Y,100,1.25,17575,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3700,0.023767,3.878704,0.006493,-58.32441922818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6138 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6140 (2P),Y,Y,5548,4600,3950,20,90,,,3700,36,LGA 3647-V3 (2P),280,Y,100,1.25,16534,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3900,0.022505,3.878704,0.006493,-57.14947560402685,,Prefabs/Generic/CPU,Intel Xeon Gold 6140 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6140 (2P),Y,Y,5548,4600,3950,20,90,,,3700,36,LGA 3647-V3 (2P),280,Y,100,1.25,16534,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3900,0.022505,3.878704,0.006493,-57.14947560402685,,Prefabs/Generic/CPU,Intel Xeon Gold 6140 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6142 (2P),Y,Y,5700,4750,4030,21,25,,,3700,32,LGA 3647-V3 (2P),300,Y,100,1.25,16986,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4000,0.0178505,3.878704,0.006493,-38.40982560402683,,Prefabs/Generic/CPU,Intel Xeon Gold 6142 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6142 (2P),Y,Y,5700,4750,4030,21,25,,,3700,32,LGA 3647-V3 (2P),300,Y,100,1.25,16986,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4000,0.0178505,3.878704,0.006493,-38.40982560402683,,Prefabs/Generic/CPU,Intel Xeon Gold 6142 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6144 (2P),Y,Y,5135,3998,3310,21,45,,,4200,16,LGA 3647-V3 (2P),300,Y,100,1.25,15302,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4700,0.014489,3.878704,0.006693,-39.29257694630872,,Prefabs/Generic/CPU,Intel Xeon Gold 6144 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6144 (2P),Y,Y,5135,3998,3310,21,45,,,4200,16,LGA 3647-V3 (2P),300,Y,100,1.25,15302,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4700,0.014489,3.878704,0.006693,-39.29257694630872,,Prefabs/Generic/CPU,Intel Xeon Gold 6144 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6146 (2P),Y,Y,5670,4700,3910,21,70,,,4200,24,LGA 3647-V3 (2P),330,Y,100,1.25,16896,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4400,0.022569,3.878704,0.006693,-67.87991922818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6146 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6146 (2P),Y,Y,5670,4700,3910,21,70,,,4200,24,LGA 3647-V3 (2P),330,Y,100,1.25,16896,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4400,0.022569,3.878704,0.006693,-67.87991922818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6146 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6148 (2P),Y,Y,6019,5500,4710,21,95,,,3700,40,LGA 3647-V3 (2P),300,Y,100,1.25,17938,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3900,0.01537,3.878704,0.006693,-26.464662852348987,,Prefabs/Generic/CPU,Intel Xeon Gold 6148 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6148 (2P),Y,Y,6019,5500,4710,21,95,,,3700,40,LGA 3647-V3 (2P),300,Y,100,1.25,17938,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3900,0.01537,3.878704,0.006693,-26.464662852348987,,Prefabs/Generic/CPU,Intel Xeon Gold 6148 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6150 (2P),Y,Y,6322,4900,4050,22,25,,,3700,36,LGA 3647-V3 (2P),330,Y,100,1.25,18841,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4100,0.008799,3.878704,0.006893,0.4523431879194675,,Prefabs/Generic/CPU,Intel Xeon Gold 6150 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6150 (2P),Y,Y,6322,4900,4050,22,25,,,3700,36,LGA 3647-V3 (2P),330,Y,100,1.25,18841,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4100,0.008799,3.878704,0.006893,0.4523431879194675,,Prefabs/Generic/CPU,Intel Xeon Gold 6150 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6152 (2P),Y,Y,6774,5770,4910,22,60,,,3700,44,LGA 3647-V3 (2P),280,Y,100,1.25,20189,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3800,0.013989,3.878704,0.006893,-14.227220570469783,,Prefabs/Generic/CPU,Intel Xeon Gold 6152 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6152 (2P),Y,Y,6774,5770,4910,22,60,,,3700,44,LGA 3647-V3 (2P),280,Y,100,1.25,20189,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3800,0.013989,3.878704,0.006893,-14.227220570469783,,Prefabs/Generic/CPU,Intel Xeon Gold 6152 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6154 (2P),Y,Y,6430,5190,4310,22,85,,,3700,36,LGA 3647-V3 (2P),400,Y,100,1.25,19161,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4200,0.010415,3.878704,0.006893,-4.452031308724827,,Prefabs/Generic/CPU,Intel Xeon Gold 6154 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6154 (2P),Y,Y,6430,5190,4310,22,85,,,3700,36,LGA 3647-V3 (2P),400,Y,100,1.25,19161,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4200,0.010415,3.878704,0.006893,-4.452031308724827,,Prefabs/Generic/CPU,Intel Xeon Gold 6154 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6161 (2P),Y,Y,6930,5798,4918,23,1,,,3000,44,LGA 3647-V3 (2P),330,Y,100,1.25,20653,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3400,0.00864,3.878704,0.006893,13.170831107382554,,Prefabs/Generic/CPU,Intel Xeon Gold 6161 (2P)
CPU,Intel,Xeon Gold 6100 (2P),Xeon Gold 6161 (2P),Y,Y,6930,5798,4918,23,1,,,3000,44,LGA 3647-V3 (2P),330,Y,100,1.25,20653,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3400,0.00864,3.878704,0.006893,13.170831107382554,,Prefabs/Generic/CPU,Intel Xeon Gold 6161 (2P)
CPU,Intel,Xeon Gold 6200,Xeon Gold 6226,Y,Y,3585,2000,1675,29,50,,,3700,12,LGA 3647-V3,125,Y,100,1.25,10684,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4400,0.013431,4.778704,0.006655,-52.4762820067114,,Prefabs/Generic/CPU,Intel Xeon Gold 6226
CPU,Intel,Xeon Gold 6200,Xeon Gold 6230,Y,Y,4025,2750,2425,29,75,,,3900,20,LGA 3647-V3,125,Y,100,1.25,11997,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4200,0.027731,4.778704,0.006655,-106.52644173825503,,Prefabs/Generic/CPU,Intel Xeon Gold 6230
CPU,Intel,Xeon Gold 6200,Xeon Gold 6234,Y,Y,3444,2250,1925,30,1,,,4000,8,LGA 3647-V3,130,Y,100,1.25,10266,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,5200,0.007931,4.778704,0.006655,-35.908266570469806,,Prefabs/Generic/CPU,Intel Xeon Gold 6234
CPU,Intel,Xeon Gold 6200,Xeon Gold 6238,Y,Y,4834,3159,2681,30,25,,,3700,22,LGA 3647-V3,140,Y,100,1.25,14408,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4000,0.000491,4.778704,0.007055,6.725162288590607,,Prefabs/Generic/CPU,Intel Xeon Gold 6238
CPU,Intel,Xeon Gold 6200,Xeon Gold 6240,Y,Y,3865,2500,2025,30,65,,,3900,18,LGA 3647-V3,150,Y,100,1.25,11518,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4300,0.021241,4.778704,0.007055,-83.99266858389262,,Prefabs/Generic/CPU,Intel Xeon Gold 6240
CPU,Intel,Xeon Gold 6200,Xeon Gold 6242,Y,Y,3915,2350,1875,30,90,,,3900,16,LGA 3647-V3,150,Y,100,1.25,11667,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4400,0.015995,4.778704,0.007055,-63.03662428859061,,Prefabs/Generic/CPU,Intel Xeon Gold 6242
CPU,Intel,Xeon Gold 6200,Xeon Gold 6244,Y,Y,3550,2150,1675,31,25,,,4400,8,LGA 3647-V3,150,Y,100,1.25,10579,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,5000,0.016816,4.978704,0.007255,-79.68413100000001,,Prefabs/Generic/CPU,Intel Xeon Gold 6244
CPU,Intel,Xeon Gold 6200,Xeon Gold 6246,Y,Y,3884,2480,2005,31,55,,,4400,12,LGA 3647-V3,165,Y,100,1.25,11577,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4800,0.022426,4.978704,0.007255,-101.0191377114094,,Prefabs/Generic/CPU,Intel Xeon Gold 6246
CPU,Intel,Xeon Gold 6200,Xeon Gold 6248,Y,Y,4665,2900,2425,31,85,,,3900,20,LGA 3647-V3,150,Y,100,1.25,13902,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4200,0.008366,4.978704,0.007255,-27.16676858389262,,Prefabs/Generic/CPU,Intel Xeon Gold 6248
CPU,Intel,Xeon Gold 6200,Xeon Gold 6252,Y,Y,4953,3250,2775,32,25,,,3900,24,LGA 3647-V3,150,Y,100,1.25,14761,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4200,0.002516,5.178704,0.007555,-3.152473953020131,,Prefabs/Generic/CPU,Intel Xeon Gold 6252
CPU,Intel,Xeon Gold 6200,Xeon Gold 6254,Y,Y,3985,2850,2375,32,55,,,4000,18,LGA 3647-V3,200,Y,100,1.25,11876,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4800,0.012206,5.178704,0.007555,-51.8452820067114,,Prefabs/Generic/CPU,Intel Xeon Gold 6254
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6226 (2P),Y,Y,5442,4000,3350,30,50,,,3700,24,LGA 3647-V3 (2P),250,Y,100,1.25,16218,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4200,0.013431,4.778704,0.006655,-33.90476522818791,,Prefabs/Generic/CPU,Intel Xeon Gold 6226 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6226 (2P),Y,Y,5442,4000,3350,30,50,,,3700,24,LGA 3647-V3 (2P),250,Y,100,1.25,16218,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4200,0.013431,4.778704,0.006655,-33.90476522818791,,Prefabs/Generic/CPU,Intel Xeon Gold 6226 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6230 (2P),Y,Y,6111,5500,4850,30,75,,,3900,40,LGA 3647-V3 (2P),250,Y,100,1.25,18211,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.027731,4.778704,0.006655,-85.67259610067113,,Prefabs/Generic/CPU,Intel Xeon Gold 6230 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6230 (2P),Y,Y,6111,5500,4850,30,75,,,3900,40,LGA 3647-V3 (2P),250,Y,100,1.25,18211,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.027731,4.778704,0.006655,-85.67259610067113,,Prefabs/Generic/CPU,Intel Xeon Gold 6230 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6234 (2P),Y,Y,5229,4500,3850,31,1,,,4000,16,LGA 3647-V3 (2P),260,Y,100,1.25,15583,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,5000,0.007931,4.778704,0.006655,-18.06334039597316,,Prefabs/Generic/CPU,Intel Xeon Gold 6234 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6234 (2P),Y,Y,5229,4500,3850,31,1,,,4000,16,LGA 3647-V3 (2P),260,Y,100,1.25,15583,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,5000,0.007931,4.778704,0.006655,-18.06334039597316,,Prefabs/Generic/CPU,Intel Xeon Gold 6234 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6238 (2P),Y,Y,7339,6318,5362,31,25,,,3700,44,LGA 3647-V3 (2P),280,Y,100,1.25,21871,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3800,0.000491,4.778704,0.007055,31.76994081208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6238 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6238 (2P),Y,Y,7339,6318,5362,31,25,,,3700,44,LGA 3647-V3 (2P),280,Y,100,1.25,21871,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3800,0.000491,4.778704,0.007055,31.76994081208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6238 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6240 (2P),Y,Y,5867,5000,4050,31,65,,,3900,36,LGA 3647-V3 (2P),300,Y,100,1.25,17484,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4100,0.021241,4.778704,0.007055,-63.97480281208053,,Prefabs/Generic/CPU,Intel Xeon Gold 6240 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6240 (2P),Y,Y,5867,5000,4050,31,65,,,3900,36,LGA 3647-V3 (2P),300,Y,100,1.25,17484,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4100,0.021241,4.778704,0.007055,-63.97480281208053,,Prefabs/Generic/CPU,Intel Xeon Gold 6240 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6242 (2P),Y,Y,5943,4700,3750,31,90,,,3900,32,LGA 3647-V3 (2P),300,Y,100,1.25,17710,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4200,0.015995,4.778704,0.007055,-42.75640281208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6242 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6242 (2P),Y,Y,5943,4700,3750,31,90,,,3900,32,LGA 3647-V3 (2P),300,Y,100,1.25,17710,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4200,0.015995,4.778704,0.007055,-42.75640281208054,,Prefabs/Generic/CPU,Intel Xeon Gold 6242 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6244 (2P),Y,Y,5388,4300,3350,32,25,,,4400,16,LGA 3647-V3 (2P),300,Y,100,1.25,16058,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4800,0.016816,4.978704,0.007255,-61.295131,,Prefabs/Generic/CPU,Intel Xeon Gold 6244 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6244 (2P),Y,Y,5388,4300,3350,32,25,,,4400,16,LGA 3647-V3 (2P),300,Y,100,1.25,16058,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4800,0.016816,4.978704,0.007255,-61.295131,,Prefabs/Generic/CPU,Intel Xeon Gold 6244 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6246 (2P),Y,Y,5897,4960,4010,32,55,,,4400,24,LGA 3647-V3 (2P),330,Y,100,1.25,17573,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4600,0.022426,4.978704,0.007255,-80.89535918791947,,Prefabs/Generic/CPU,Intel Xeon Gold 6246 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6246 (2P),Y,Y,5897,4960,4010,32,55,,,4400,24,LGA 3647-V3 (2P),330,Y,100,1.25,17573,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4600,0.022426,4.978704,0.007255,-80.89535918791947,,Prefabs/Generic/CPU,Intel Xeon Gold 6246 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6248 (2P),Y,Y,7081,5800,4850,32,85,,,3900,40,LGA 3647-V3 (2P),300,Y,100,1.25,21103,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.008366,4.978704,0.007255,-3.0049028120805374,,Prefabs/Generic/CPU,Intel Xeon Gold 6248 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6248 (2P),Y,Y,7081,5800,4850,32,85,,,3900,40,LGA 3647-V3 (2P),300,Y,100,1.25,21103,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.008366,4.978704,0.007255,-3.0049028120805374,,Prefabs/Generic/CPU,Intel Xeon Gold 6248 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6252 (2P),Y,Y,7519,6500,5550,33,25,,,3900,48,LGA 3647-V3 (2P),300,Y,100,1.25,22407,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.002516,5.178704,0.007555,22.505908597315443,,Prefabs/Generic/CPU,Intel Xeon Gold 6252 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6252 (2P),Y,Y,7519,6500,5550,33,25,,,3900,48,LGA 3647-V3 (2P),300,Y,100,1.25,22407,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4000,0.002516,5.178704,0.007555,22.505908597315443,,Prefabs/Generic/CPU,Intel Xeon Gold 6252 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6254 (2P),Y,Y,6049,5700,4750,33,55,,,4000,36,LGA 3647-V3 (2P),400,Y,100,1.25,18027,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4600,0.012206,5.178704,0.007555,-31.20176522818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6254 (2P)
CPU,Intel,Xeon Gold 6200 (2P),Xeon Gold 6254 (2P),Y,Y,6049,5700,4750,33,55,,,4000,36,LGA 3647-V3 (2P),400,Y,100,1.25,18027,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,4600,0.012206,5.178704,0.007555,-31.20176522818792,,Prefabs/Generic/CPU,Intel Xeon Gold 6254 (2P)
CPU,Intel,Xeon Gold 6300,Xeon Gold 6326,Y,Y,5005,2399,1955,37,1,,,3500,16,LGA 4189,185,Y,100,1.25,14915,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4600,0.021111,7.078704,0.017859,-104.5334274295302,,Prefabs/Generic/CPU,Intel Xeon Gold 6326
CPU,Intel,Xeon Gold 6300,Xeon Gold 6334,Y,Y,4654,2199,1785,37,25,,,3700,8,LGA 4189,165,Y,100,1.25,13869,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4700,0.018907,7.078704,0.017859,-104.11089454362416,,Prefabs/Generic/CPU,Intel Xeon Gold 6334
CPU,Intel,Xeon Gold 6300,Xeon Gold 6338,Y,Y,7127,4399,4085,37,45,,,3200,32,LGA 4189,205,Y,100,1.25,21240,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4500,0.034265,7.078704,0.017859,-119.0680952147651,,Prefabs/Generic/CPU,Intel Xeon Gold 6338
CPU,Intel,Xeon Gold 6300,Xeon Gold 6342,Y,Y,5297,3999,3635,37,60,,,3500,24,LGA 4189,230,Y,100,1.25,15787,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4500,0.005123,7.078704,0.018859,-48.58225293288591,,Prefabs/Generic/CPU,Intel Xeon Gold 6342
CPU,Intel,Xeon Gold 6300,Xeon Gold 6348,Y,Y,5622,4199,3865,37,85,,,3500,28,LGA 4189,235,Y,100,1.25,16754,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4600,0.027543,7.178704,0.018859,-124.20393078523492,,Prefabs/Generic/CPU,Intel Xeon Gold 6348
CPU,Intel,Xeon Gold 6300 (2P),Xeon Gold 6326 (2P),Y,Y,7597,4798,3910,38,1,,,3500,32,LGA 4189 (2P),370,Y,100,1.25,22640,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4400,0.021111,7.078704,0.017859,-78.60735360402684,,Prefabs/Generic/CPU,Intel Xeon Gold 6326 (2P)
CPU,Intel,Xeon Gold 6300 (2P),Xeon Gold 6334 (2P),Y,Y,7064,4398,3570,38,25,,,3700,16,LGA 4189 (2P),330,Y,100,1.25,21053,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4500,0.018907,7.078704,0.017859,-80.00303548322147,,Prefabs/Generic/CPU,Intel Xeon Gold 6334 (2P)
CPU,Intel,Xeon Gold 6300 (2P),Xeon Gold 6338 (2P),Y,Y,10819,8798,8170,38,45,,,3200,64,LGA 4189 (2P),410,Y,100,1.25,32242,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4300,0.034265,7.078704,0.017859,-82.14755830201342,,Prefabs/Generic/CPU,Intel Xeon Gold 6338 (2P)
CPU,Intel,Xeon Gold 6300 (2P),Xeon Gold 6342 (2P),Y,Y,8041,7998,7270,38,60,,,3500,48,LGA 4189 (2P),460,Y,100,1.25,23964,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4300,0.005123,7.078704,0.018859,-21.140420718120794,,Prefabs/Generic/CPU,Intel Xeon Gold 6342 (2P)
CPU,Intel,Xeon Gold 6300 (2P),Xeon Gold 6348 (2P),Y,Y,8534,8398,7730,38,85,,,3500,56,LGA 4189 (2P),470,Y,100,1.25,25432,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4400,0.027543,7.178704,0.018859,-95.08456165771813,,Prefabs/Generic/CPU,Intel Xeon Gold 6348 (2P)
CPU,Intel,Xeon Platinum 8100,Xeon Platinum 8124,Y,Y,4445,3500,3029,22,35,,,3500,18,LGA 3647-V3,240,Y,100,1.25,13246,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,5300,0.004341,4.878704,0.007393,-6.024564865771811,,Prefabs/Generic/CPU,Intel Xeon Platinum 8124
CPU,Intel,Xeon Platinum 8100,Xeon Platinum 8153,Y,Y,4012,3350,2875,22,70,,,2800,16,LGA 3647-V3,125,Y,100,1.25,11957,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,4400,0.008184,4.878704,0.007393,-18.0751239261745,,Prefabs/Generic/CPU,Intel Xeon Platinum 8153
