Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,Type,No Fan,Air Flow,AM4,LGA 1151 (Skylake),LGA 1151 (Kaby Lake),LGA 1151 (Coffee Lake),LGA 1200,TR4,sTRX4,LGA 2066,AM3+,FM2,FM2+,LGA 2011-V3,LGA 2566,LGA 3647-V1,LGA 3647-V3,LGA 4189,LGA 4189 (2P),LGA 4926,LGA 5903,SP3r1,SP3r2,SP6,LGA 3647-V3 (2P),LGA 3647-V3 (4P),LGA 3647-V3 (8P),LGA 4926 (2P),LGA 5903 (2P),SP3r1 (2P),SP3r2 (2P),SP6 (2P),CPU Socket List,CPU Socket List (HEM),Height,Size,Slots,Thickness,Air Pressure,DLC2 Random Jobs,Exclude From Random Jobs,Asset Path,Full Part Name
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML120L V2 RGB,,Y,65,22,18,1,1.10,PC,RGB,Liquid Cooler,,67.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",47,120.0,1.0,0.272,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/CoolerMaster/LC_CoolerMaster_MasterLiquid_120_v2,Cooler Master MasterLiquid ML120L V2 RGB
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML240 ILLUSION,,Y,140,47,33,1,1.14,PC,RGB,Liquid Cooler,,90.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566,",58,240.0,2.0,0.272,1.6,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASTER_MASTERLIQUID_ML240_ILLUSION,Cooler Master MasterLiquid ML240 ILLUSION
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML240 ILLUSION (White),,Y,140,47,33,1,1.14,PC,RGB,Liquid Cooler,,90.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566,",58,240.0,2.0,0.272,1.6,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASTER_MASTERLIQUID_ML240_ILLUSION_WHITE_EDITION,Cooler Master MasterLiquid ML240 ILLUSION (White)
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML240 MIRROR,,Y,120,40,33,1,1.14,PC,RGB,Liquid Cooler,,90.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566,",58,240.0,2.0,0.272,2.5,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASTER_MASTERLIQUID_ML240_MIRROR,Cooler Master MasterLiquid ML240 MIRROR
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML240L V2 RGB,,Y,80,27,18,1,1.10,PC,RGB,Liquid Cooler,,100.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",47,240.0,2.0,0.272,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/CoolerMaster/LC_CoolerMaster_MasterLiquid_240_v2,Cooler Master MasterLiquid ML240L V2 RGB
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML240R RGB PHANTOM GAMING EDITION,,Y,160,53,33,1,1.14,PC,RGB,Liquid Cooler,,90.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,",52,240.0,2.0,0.272,2.34,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASTER_MASTERLIQUID_ML240_RGB_PHANTOM_GAMING_EDITION,Cooler Master MasterLiquid ML240R RGB PHANTOM GAMING EDITION
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML360 ILLUSION,,Y,160,53,33,1,1.14,PC,RGB,Liquid Cooler,,120.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566,",58,360.0,3.0,0.272,1.6,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASTER_MASTERLIQUID_ML360_ILLUSION,Cooler Master MasterLiquid ML360 ILLUSION
CPU Cooler - Liquid,Cooler Master,MasterLiquid ML360 MIRROR TR4 EDITION,,Y,180,60,33,1,1.14,PC,RGB,Liquid Cooler,,120.0,,,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,"TR4, sTRX4,","TR4, sTRX4, SP3r1, SP3r2, SP6,",58,360.0,3.0,0.272,2.5,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/CoolerMaster/LC_COOLER_MASSTER_MASTERLIQUID_ML360_MIRROR_TR4_EDITION,Cooler Master MasterLiquid ML360 MIRROR TR4 EDITION
CPU Cooler - Liquid,CORSAIR,H115i Chilled RGB 280mm,Y,Y,235,53,28,75,,,RGB,Liquid Cooler,,175.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",53,280.0,2.0,0.28,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroSeriesH115iLiquidCpuCooler_Radiator,CORSAIR H115i Chilled RGB 280mm
CPU Cooler - Liquid,CORSAIR,H115i PRO RGB 280mm,,Y,160,53,28,1,1.0,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",53,280.0,2.0,0.233,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroSeriesH115iLiquidCpuCooler_Radiator,CORSAIR H115i PRO RGB 280mm
CPU Cooler - Liquid,CORSAIR,H150i Chilled RGB 360mm,Y,Y,275,67,28,15,,,RGB,Liquid Cooler,,215.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",53,360.0,3.0,0.26,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroSeriesH150iPRORGB360mm,CORSAIR H150i Chilled RGB 360mm
CPU Cooler - Liquid,CORSAIR,H150i PRO RGB 360mm,,Y,200,67,28,1,1.0,,RGB,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",53,360.0,3.0,0.192,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroSeriesH150iPRORGB360mm,CORSAIR H150i PRO RGB 360mm
CPU Cooler - Liquid,CORSAIR,H80i v2,,Y,140,47,29,30,1.0,,RGB,Liquid Cooler,,100.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",53,120.0,1.0,0.454,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroH80iV2,CORSAIR H80i v2
CPU Cooler - Liquid,CORSAIR,H80i v3,Y,Y,185,55,29,80,,,RGB,Liquid Cooler,,135.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",53,120.0,1.0,0.5,,,,Prefabs/CoolingSystems/LiquidCoolers/Corsair/Corsair_HydroH80iV2,CORSAIR H80i v3
CPU Cooler - Liquid,CORSAIR,iCUE H100i RGB PRO XT,,Y,120,40,30,1,1.10,PC,RGB,Liquid Cooler,,75.0,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,240.0,2.0,0.272,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/Corsair/LC_Corsair_iCUE_H150i_RGB_PRO_XT_240,CORSAIR iCUE H100i RGB PRO XT
CPU Cooler - Liquid,CORSAIR,iCUE H115i RGB PRO XT,,Y,140,47,30,1,1.10,PC,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,280.0,2.0,0.272,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/Corsair/LC_Corsair_iCUE_H150i_RGB_PRO_XT_280,CORSAIR iCUE H115i RGB PRO XT
CPU Cooler - Liquid,CORSAIR,iCUE H150i RGB PRO XT,,Y,160,53,30,1,1.10,PC,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,360.0,3.0,0.272,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/Corsair/LC_Corsair_iCUE_H150i_RGB_PRO_XT_360,CORSAIR iCUE H150i RGB PRO XT
CPU Cooler - Liquid,Cryorig,A40,,Y,90,30,26,1,1.0,,,Liquid Cooler,,105.0,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",117,240.0,2.0,0.265,,,,Prefabs/CoolingSystems/LiquidCoolers/Cryorig/Cryorig_A40_Radiator,Cryorig A40
CPU Cooler - Liquid,Cryorig,A40 Ultimate,,Y,120,40,26,10,1.0,,,Liquid Cooler,,115.0,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",117,240.0,2.0,0.33,,,,Prefabs/CoolingSystems/LiquidCoolers/Cryorig/Cryorig_A40U_Radiator,Cryorig A40 Ultimate
CPU Cooler - Liquid,Cryorig,A80,,Y,130,43,26,20,1.0,,,Liquid Cooler,,130.0,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",117,280.0,2.0,0.269,,,,Prefabs/CoolingSystems/LiquidCoolers/Cryorig/Cryorig_A80_Radiator,Cryorig A80
CPU Cooler - Liquid,EVGA,CLC 120,,Y,60,20,15,1,1.0,,RGB,Liquid Cooler,,70.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",40,120.0,1.0,0.279,,,,Prefabs/CoolingSystems/LiquidCoolers/EVGA/EVGA_CLC_120_Radiator,EVGA CLC 120
CPU Cooler - Liquid,EVGA,CLC 240,,Y,120,40,15,15,1.0,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",40,240.0,2.0,0.299,,,,Prefabs/CoolingSystems/LiquidCoolers/EVGA/EVGA_CLC_240_Radiator,EVGA CLC 240
CPU Cooler - Liquid,EVGA,CLC 280,,Y,140,47,15,35,1.0,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",40,280.0,2.0,0.353,,,,Prefabs/CoolingSystems/LiquidCoolers/EVGA/EVGA_CLC_280_Radiator,EVGA CLC 280
CPU Cooler - Liquid,EVGA,CLC 360,,Y,160,53,15,35,1.15,,RGB,Liquid Cooler,,140.0,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4,",40,360.0,3.0,0.353,4.04,,,v1_15_0/Prefabs/CoolerSystems/Liquid Coolers/EVGA/LC_EVGA_CLC_360mm_All_In_One_RGB_LED_CPU_Liquid_Cooler,EVGA CLC 360
CPU Cooler - Liquid,Fractal Design,Celsius S24,,Y,145,48,27,1,1.0,,,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",38,240.0,2.0,0.275,,,,Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/Fractal_Design_Celsius_S24,Fractal Design Celsius S24
CPU Cooler - Liquid,Fractal Design,Celsius S36,,Y,190,63,27,1,1.0,,,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",38,360.0,3.0,0.269,,,,Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/Fractal_Design_Celsius_S36,Fractal Design Celsius S36
CPU Cooler - Liquid,Fractal Design,Celsius+ S24 Dynamic,,Y,130,43,27,20,1.12,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,240.0,2.0,0.3,2.3,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S24_Dynamic,Fractal Design Celsius+ S24 Dynamic
CPU Cooler - Liquid,Fractal Design,Celsius+ S24 Prisma,,Y,165,55,27,40,1.12,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,240.0,2.0,0.3,2.78,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S24_Prisma,Fractal Design Celsius+ S24 Prisma
CPU Cooler - Liquid,Fractal Design,Celsius+ S28 Dynamic,,Y,160,53,27,20,1.12,,RGB,Liquid Cooler,,120.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,280.0,2.0,0.3,1.95,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S28_Dynamic,Fractal Design Celsius+ S28 Dynamic
CPU Cooler - Liquid,Fractal Design,Celsius+ S28 Prisma,,Y,190,63,27,40,1.12,,RGB,Liquid Cooler,,120.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,280.0,2.0,0.3,2.38,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S28_Prisma,Fractal Design Celsius+ S28 Prisma
