Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,Size (GB),Frequency,RAM Type,Voltage,Size each (GB),Number,Price per GB,Part Name (Base),DLC2 Random Jobs,OC Base Voltage,OC Base Freq,Asset Path,Full Part Name
Memory,Patriot,Viper LED (Red LED) 8 GB 2400 MHz,,Y,75,25,21,1,1.0,,Red,8,2400,DDR4,1.2,8,1,9.4,Viper LED (Red LED),,1.65,2568,Prefabs/RAM/PATRIOT/VIPER_LED_Red,Patriot Viper LED (Red LED) 8 GB 2400 MHz
Memory,Patriot,Viper LED (Red LED) 8 GB 2666 MHz,,Y,85,28,21,1,1.0,,Red,8,2666,DDR4,1.2,8,1,10.6,Viper LED (Red LED),,1.65,2852,Prefabs/RAM/PATRIOT/VIPER_LED_Red,Patriot Viper LED (Red LED) 8 GB 2666 MHz
Memory,Patriot,Viper LED (Red LED) 8 GB 3000 MHz,,Y,105,35,21,20,1.0,,Red,8,3000,DDR4,1.35,8,1,13.1,Viper LED (Red LED),,1.65,3210,Prefabs/RAM/PATRIOT/VIPER_LED_Red,Patriot Viper LED (Red LED) 8 GB 3000 MHz
Memory,Patriot,Viper LED (White LED) 8 GB 2400 MHz,,Y,75,25,21,1,1.0,,White,8,2400,DDR4,1.2,8,1,9.4,Viper LED (White LED),,1.65,2568,Prefabs/RAM/PATRIOT/VIPER_LED,Patriot Viper LED (White LED) 8 GB 2400 MHz
Memory,Patriot,Viper LED (White LED) 8 GB 3200 MHz,,Y,115,38,21,40,1.0,,White,8,3200,DDR4,1.35,8,1,14.4,Viper LED (White LED),,1.65,3424,Prefabs/RAM/PATRIOT/VIPER_LED,Patriot Viper LED (White LED) 8 GB 3200 MHz
Memory,Patriot,Viper LED (White LED) 8 GB 3600 MHz,,Y,125,42,21,1,1.0,,White,8,3600,DDR4,1.35,8,1,15.6,Viper LED (White LED),,1.65,3852,Prefabs/RAM/PATRIOT/VIPER_LED,Patriot Viper LED (White LED) 8 GB 3600 MHz
Memory,Patriot,Viper RGB (Black) 8 GB 2666 MHz,,Y,90,30,21,1,1.0,,RGB,8,2666,DDR4,1.2,8,1,11.3,Viper RGB (Black),,1.65,2852,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB (Black) 8 GB 2666 MHz
Memory,Patriot,Viper RGB (Black) 8 GB 3000 MHz,,Y,110,37,21,20,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,Viper RGB (Black),,1.65,3210,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB (Black) 8 GB 3000 MHz
Memory,Patriot,Viper RGB (Black) 8 GB 3200 MHz,,Y,120,40,21,40,1.0,,RGB,8,3200,DDR4,1.35,8,1,15.0,Viper RGB (Black),,1.65,3424,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB (Black) 8 GB 3200 MHz
Memory,Patriot,Viper RGB (Black) 8 GB 3600 MHz,,Y,130,43,21,60,1.0,,RGB,8,3600,DDR4,1.35,8,1,16.3,Viper RGB (Black),,1.65,3852,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB (Black) 8 GB 3600 MHz
Memory,Patriot,Viper RGB (Black) 8 GB 4133 MHz,,Y,170,57,21,80,1.0,,RGB,8,4133,DDR4,1.4,8,1,21.3,Viper RGB (Black),,1.65,4422,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB (Black) 8 GB 4133 MHz
Memory,Patriot,Viper RGB (White) 8 GB 2666 MHz,,Y,90,30,21,1,1.0,,RGB,8,2666,DDR4,1.2,8,1,11.3,Viper RGB (White),,1.65,2852,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB (White) 8 GB 2666 MHz
Memory,Patriot,Viper RGB (White) 8 GB 3000 MHz,,Y,110,37,21,20,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,Viper RGB (White),,1.65,3210,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB (White) 8 GB 3000 MHz
Memory,Patriot,Viper RGB (White) 8 GB 3200 MHz,,Y,120,40,21,40,1.0,,RGB,8,3200,DDR4,1.35,8,1,15.0,Viper RGB (White),,1.65,3424,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB (White) 8 GB 3200 MHz
Memory,Patriot,Viper RGB DDR5 (Black) 16 GB 5400 MHz,Y,Y,690,575,33,95,,,RGB,16,5400,DDR5,1.1,16,1,15.0,Viper RGB DDR5 (Black),,1.85,6050,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB DDR5 (Black) 16 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (Black) 32 GB 5400 MHz,Y,Y,820,715,34,95,,,RGB,32,5400,DDR5,1.1,32,1,15.0,Viper RGB DDR5 (Black),,1.85,5900,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB DDR5 (Black) 32 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (Black) 64 GB 5400 MHz,Y,Y,1050,965,36,45,,,RGB,64,5400,DDR5,1.1,64,1,15.0,Viper RGB DDR5 (Black),,1.85,5750,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB DDR5 (Black) 64 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (Black) 8 GB 5400 MHz,Y,Y,560,445,33,95,,,RGB,8,5400,DDR5,1.35,8,1,15.0,Viper RGB DDR5 (Black),,1.85,6200,Prefabs/RAM/PATRIOT/VIPER_RGB,Patriot Viper RGB DDR5 (Black) 8 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (White) 16 GB 5400 MHz,Y,Y,690,575,33,95,,,RGB,16,5400,DDR5,1.1,16,1,15.0,Viper RGB DDR5 (White),,1.85,6050,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB DDR5 (White) 16 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (White) 32 GB 5400 MHz,Y,Y,820,715,34,95,,,RGB,32,5400,DDR5,1.1,32,1,15.0,Viper RGB DDR5 (White),,1.85,5900,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB DDR5 (White) 32 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (White) 64 GB 5400 MHz,Y,Y,1050,965,36,45,,,RGB,64,5400,DDR5,1.1,64,1,15.0,Viper RGB DDR5 (White),,1.85,5750,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB DDR5 (White) 64 GB 5400 MHz
Memory,Patriot,Viper RGB DDR5 (White) 8 GB 5400 MHz,Y,Y,560,445,33,95,,,RGB,8,5400,DDR5,1.35,8,1,15.0,Viper RGB DDR5 (White),,1.85,6200,Prefabs/RAM/PATRIOT/VIPER_RGB_White,Patriot Viper RGB DDR5 (White) 8 GB 5400 MHz
Memory,Patriot,Viper Steel RGB 16 GB 3200 MHz,,Y,220,73,32,1,1.15,PC,RGB,16,3200,DDR4,1.45,16,1,13.8,Viper Steel RGB,,1.65,3424,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 16 GB 3200 MHz
Memory,Patriot,Viper Steel RGB 16 GB 3600 MHz,,Y,240,80,32,1,1.15,PC,RGB,16,3600,DDR4,1.45,16,1,15.0,Viper Steel RGB,,1.65,3852,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 16 GB 3600 MHz
Memory,Patriot,Viper Steel RGB 32 GB 3200 MHz,,Y,415,138,32,1,1.15,PC,RGB,32,3200,DDR4,1.45,32,1,13.0,Viper Steel RGB,,1.65,3424,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 32 GB 3200 MHz
Memory,Patriot,Viper Steel RGB 32 GB 3600 MHz,,Y,455,152,32,1,1.15,PC,RGB,32,3600,DDR4,1.45,32,1,14.2,Viper Steel RGB,,1.65,3852,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 32 GB 3600 MHz
Memory,Patriot,Viper Steel RGB 8 GB 3200 MHz,,Y,120,40,32,1,1.15,PC,RGB,8,3200,DDR4,1.45,8,1,15.0,Viper Steel RGB,,1.65,3424,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 8 GB 3200 MHz
Memory,Patriot,Viper Steel RGB 8 GB 3600 MHz,,Y,130,43,32,1,1.15,PC,RGB,8,3600,DDR4,1.45,8,1,16.3,Viper Steel RGB,,1.65,3852,v1_15_0/Prefabs/RAM/Viper/RAM_PATRIOT_VIPER_STEEL_RGB,Patriot Viper Steel RGB 8 GB 3600 MHz
Memory,Patriot,Viper Steel Series 16 GB 3000 MHz,,Y,190,63,26,70,1.6,PC,,16,3000,DDR4,1.35,16,1,11.9,Viper Steel Series,,1.65,3210,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 16 GB 3000 MHz
Memory,Patriot,Viper Steel Series 16 GB 3200 MHz,,Y,210,70,26,70,1.6,PC,,16,3200,DDR4,1.35,16,1,13.1,Viper Steel Series,,1.65,3424,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 16 GB 3200 MHz
Memory,Patriot,Viper Steel Series 4 GB 3200 MHz,,Y,60,20,26,70,1.6,PC,,4,3200,DDR4,1.35,4,1,15.0,Viper Steel Series,,1.65,3424,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 4 GB 3200 MHz
Memory,Patriot,Viper Steel Series 8 GB 3000 MHz,,Y,100,33,26,70,1.6,PC,,8,3000,DDR4,1.35,8,1,12.5,Viper Steel Series,,1.65,3210,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3000 MHz
Memory,Patriot,Viper Steel Series 8 GB 3200 MHz,,Y,110,37,26,70,1.6,PC,,8,3200,DDR4,1.35,8,1,13.8,Viper Steel Series,,1.65,3424,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3200 MHz
Memory,Patriot,Viper Steel Series 8 GB 3400 MHz,,Y,116,39,26,70,1.6,PC,,8,3400,DDR4,1.35,8,1,14.5,Viper Steel Series,,1.65,3638,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3400 MHz
Memory,Patriot,Viper Steel Series 8 GB 3600 MHz,,Y,120,40,26,70,1.6,PC,,8,3600,DDR4,1.35,8,1,15.0,Viper Steel Series,,1.65,3852,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3600 MHz
Memory,Patriot,Viper Steel Series 8 GB 3733 MHz,,Y,130,43,26,70,1.6,PC,,8,3733,DDR4,1.35,8,1,16.3,Viper Steel Series,,1.65,3994,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3733 MHz
Memory,Patriot,Viper Steel Series 8 GB 3866 MHz,,Y,136,45,26,70,1.6,PC,,8,3866,DDR4,1.35,8,1,17.0,Viper Steel Series,,1.65,4136,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 3866 MHz
Memory,Patriot,Viper Steel Series 8 GB 4000 MHz,,Y,140,47,26,70,1.6,PC,,8,4000,DDR4,1.35,8,1,17.5,Viper Steel Series,,1.65,4280,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 4000 MHz
Memory,Patriot,Viper Steel Series 8 GB 4133 MHz,,Y,160,53,26,70,1.6,PC,,8,4133,DDR4,1.35,8,1,20.0,Viper Steel Series,,1.65,4422,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 4133 MHz
Memory,Patriot,Viper Steel Series 8 GB 4400 MHz,,Y,220,73,26,70,1.6,PC,,8,4400,DDR4,1.45,8,1,27.5,Viper Steel Series,,1.65,4708,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series 8 GB 4400 MHz
Memory,Patriot,Viper Steel Series DDR5 16 GB 9000 MHz,Y,Y,1085,910,37,65,,PC,,16,9000,DDR5,1.2,16,1,12.5,Viper Steel Series DDR5,,1.9,9800,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series DDR5 16 GB 9000 MHz
Memory,Patriot,Viper Steel Series DDR5 32 GB 9000 MHz,Y,Y,1260,1095,38,65,,PC,,32,9000,DDR5,1.2,32,1,12.5,Viper Steel Series DDR5,,1.9,9675,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series DDR5 32 GB 9000 MHz
Memory,Patriot,Viper Steel Series DDR5 8 GB 9000 MHz,Y,Y,985,810,37,65,,PC,,8,9000,DDR5,1.2,8,1,12.5,Viper Steel Series DDR5,,1.9,10000,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Steel Series DDR5 8 GB 9000 MHz
Memory,Patriot,Viper Titanium Series 4 GB 6300 MHz,Y,Y,750,415,32,75,,PC,,4,6300,DDR4,1.5,4,1,27.5,Viper Titanium Series,,1.85,7850,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Titanium Series 4 GB 6300 MHz
Memory,Patriot,Viper Titanium Series 8 GB 4800 MHz,Y,Y,450,179,30,45,,PC,,8,4800,DDR4,1.5,8,1,27.5,Viper Titanium Series,,1.67,5335,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Titanium Series 8 GB 4800 MHz
Memory,Patriot,Viper Titanium Series 8 GB 5300 MHz,Y,Y,500,225,30,75,,PC,,8,5300,DDR4,1.5,8,1,27.5,Viper Titanium Series,,1.67,6850,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Titanium Series 8 GB 5300 MHz
Memory,Patriot,Viper Titanium Series 8 GB 5700 MHz,Y,Y,600,315,31,75,,PC,,8,5700,DDR4,1.5,8,1,27.5,Viper Titanium Series,,1.75,7150,Prefabs/RAM/PATRIOT/RAM_Patriot_Viper_Steel_DDR4,Patriot Viper Titanium Series 8 GB 5700 MHz
Memory,Samsung,HKMG DDR5 2X 1024 GB 3200 MHz,Y,Y,9770,9400,39,35,,,,1024,3200,DDR5 (RDIMM) 2X,1.1,1024,1,9.3,HKMG DDR5 2X,,1.58,4100,Prefabs/Generic/RAM,Samsung HKMG DDR5 2X 1024 GB 3200 MHz
Memory,Samsung,HKMG DDR5 2X 1024 GB 4800 MHz,Y,Y,10450,10080,39,70,,,,1024,4800,DDR5 (RDIMM) 2X,1.1,1024,1,9.3,HKMG DDR5 2X,,1.58,5400,Prefabs/Generic/RAM,Samsung HKMG DDR5 2X 1024 GB 4800 MHz
Memory,Samsung,HKMG DDR5 2X 1024 GB 5600 MHz,Y,Y,10650,10280,40,5,,,,1024,5600,DDR5 (RDIMM) 2X,1.1,1024,1,9.3,HKMG DDR5 2X,,1.58,6100,Prefabs/Generic/RAM,Samsung HKMG DDR5 2X 1024 GB 5600 MHz
Memory,Samsung,HKMG DDR5 2X 1024 GB 6400 MHz,Y,Y,10880,10510,40,40,,,,1024,6400,DDR5 (RDIMM) 2X,1.1,1024,1,9.3,HKMG DDR5 2X,,1.58,6800,Prefabs/Generic/RAM,Samsung HKMG DDR5 2X 1024 GB 6400 MHz
Memory,Samsung,HKMG DDR5 2X 1024 GB 7200 MHz,Y,Y,11280,10910,40,75,,,,1024,7200,DDR5 (RDIMM) 2X,1.1,1024,1,9.3,HKMG DDR5 2X,,1.58,7600,Prefabs/Generic/RAM,Samsung HKMG DDR5 2X 1024 GB 7200 MHz
Memory,Samsung,HKMG DDR5 512 GB 3200 MHz,Y,Y,4885,4700,38,35,,,,512,3200,DDR5 (RDIMM),1.1,512,1,9.3,HKMG DDR5,,1.58,4200,Prefabs/Generic/RAM,Samsung HKMG DDR5 512 GB 3200 MHz
Memory,Samsung,HKMG DDR5 512 GB 4800 MHz,Y,Y,5225,5040,38,70,,,,512,4800,DDR5 (RDIMM),1.1,512,1,9.3,HKMG DDR5,,1.58,5500,Prefabs/Generic/RAM,Samsung HKMG DDR5 512 GB 4800 MHz
Memory,Samsung,HKMG DDR5 512 GB 5600 MHz,Y,Y,5325,5140,39,5,,,,512,5600,DDR5 (RDIMM),1.1,512,1,9.3,HKMG DDR5,,1.58,6200,Prefabs/Generic/RAM,Samsung HKMG DDR5 512 GB 5600 MHz
Memory,Samsung,HKMG DDR5 512 GB 6400 MHz,Y,Y,5440,5255,39,40,,,,512,6400,DDR5 (RDIMM),1.1,512,1,9.3,HKMG DDR5,,1.58,6900,Prefabs/Generic/RAM,Samsung HKMG DDR5 512 GB 6400 MHz
Memory,Samsung,HKMG DDR5 512 GB 7200 MHz,Y,Y,5640,5455,39,75,,,,512,7200,DDR5 (RDIMM),1.1,512,1,9.3,HKMG DDR5,,1.58,7700,Prefabs/Generic/RAM,Samsung HKMG DDR5 512 GB 7200 MHz
Memory,Shean,TITAN 2 GB 2133 MHz,,Y,20,7,1,1,1.0,,,2,2133,DDR4,1.2,2,1,10.0,TITAN,,1.65,2282,Prefabs/Generic/Deluxe RAM,Shean TITAN 2 GB 2133 MHz
Memory,Shean,TITAN 4 GB 2133 MHz,,Y,35,12,1,1,1.0,,,4,2133,DDR4,1.2,4,1,8.8,TITAN,,1.65,2282,Prefabs/Generic/Deluxe RAM,Shean TITAN 4 GB 2133 MHz
Memory,Shean,TITAN XL 8 GB 2133 MHz,,Y,60,20,1,1,1.0,,,8,2133,DDR4,1.2,8,1,7.5,TITAN XL,,1.65,2282,Prefabs/Generic/Deluxe RAM,Shean TITAN XL 8 GB 2133 MHz
Memory,SK Hynix,ECC LRDIMM 256 GB 2133 MHz,Y,Y,1925,950,31,1,,,,256,2133,DDR4 (ECC),1.25,256,1,11.7,ECC LRDIMM,,1.7,2500,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 256 GB 2133 MHz
Memory,SK Hynix,ECC LRDIMM 256 GB 2400 MHz,Y,Y,1950,975,31,25,,,,256,2400,DDR4 (ECC),1.25,256,1,11.7,ECC LRDIMM,,1.7,2666,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 256 GB 2400 MHz
Memory,SK Hynix,ECC LRDIMM 256 GB 2666 MHz,Y,Y,1985,1005,31,55,,,,256,2666,DDR4 (ECC),1.25,256,1,11.7,ECC LRDIMM,,1.7,2800,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 256 GB 2666 MHz
Memory,SK Hynix,ECC LRDIMM 256 GB 2933 MHz,Y,Y,2025,1050,31,85,,,,256,2933,DDR4 (ECC),1.25,256,1,11.7,ECC LRDIMM,,1.7,3200,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 256 GB 2933 MHz
Memory,SK Hynix,ECC LRDIMM 2X 512 GB 2133 MHz,Y,Y,3850,1900,32,1,,,,512,2133,DDR4 (ECC) 2X,1.25,512,1,11.7,ECC LRDIMM 2X,,1.7,2400,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 2X 512 GB 2133 MHz
Memory,SK Hynix,ECC LRDIMM 2X 512 GB 2400 MHz,Y,Y,3900,1950,32,25,,,,512,2400,DDR4 (ECC) 2X,1.25,512,1,11.7,ECC LRDIMM 2X,,1.7,2566,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 2X 512 GB 2400 MHz
Memory,SK Hynix,ECC LRDIMM 2X 512 GB 2666 MHz,Y,Y,3970,2010,32,55,,,,512,2666,DDR4 (ECC) 2X,1.25,512,1,11.7,ECC LRDIMM 2X,,1.7,2700,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 2X 512 GB 2666 MHz
Memory,SK Hynix,ECC LRDIMM 2X 512 GB 2933 MHz,Y,Y,4050,2100,32,85,,,,512,2933,DDR4 (ECC) 2X,1.25,512,1,11.7,ECC LRDIMM 2X,,1.7,3100,Prefabs/Generic/RAM,SK Hynix ECC LRDIMM 2X 512 GB 2933 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 3200 MHz,Y,Y,2605,2500,37,85,,,,256,3200,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,4000,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 3200 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 4800 MHz,Y,Y,2945,2840,38,20,,,,256,4800,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,5600,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 4800 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 5600 MHz,Y,Y,3045,2940,38,55,,,,256,5600,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,6200,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 5600 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 6400 MHz,Y,Y,3160,3055,38,90,,,,256,6400,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,7000,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 6400 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 7200 MHz,Y,Y,3360,3255,39,25,,,,256,7200,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,8100,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 7200 MHz
Memory,SK Hynix,RDIMM DDR5 256 GB 8400 MHz,Y,Y,3510,3405,39,60,,,,256,8400,DDR5 (RDIMM),1.1,256,1,9.3,RDIMM DDR5,,1.58,8900,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 256 GB 8400 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 3200 MHz,Y,Y,5210,5000,38,85,,,,512,3200,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,3900,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 3200 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 4800 MHz,Y,Y,5890,5680,39,20,,,,512,4800,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,5500,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 4800 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 5600 MHz,Y,Y,6090,5880,39,55,,,,512,5600,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,6100,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 5600 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 6400 MHz,Y,Y,6320,6110,39,90,,,,512,6400,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,6900,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 6400 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 7200 MHz,Y,Y,6720,6510,40,25,,,,512,7200,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,8000,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 7200 MHz
Memory,SK Hynix,RDIMM DDR5 2X 512 GB 8400 MHz,Y,Y,7020,6810,40,60,,,,512,8400,DDR5 (RDIMM) 2X,1.1,512,1,9.3,RDIMM DDR5 2X,,1.58,8800,Prefabs/Generic/RAM,SK Hynix RDIMM DDR5 2X 512 GB 8400 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 4 GB 3000 MHz,,Y,55,18,31,1,1.14,,,4,3000,DDR4,1.35,4,1,13.8,DARK PRO DDR4 (Red),,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 4 GB 3000 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 4 GB 3200 MHz,,Y,60,20,31,1,1.14,,,4,3200,DDR4,1.35,4,1,15.0,DARK PRO DDR4 (Red),,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 4 GB 3200 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 4 GB 3333 MHz,,Y,62,21,31,1,1.14,,,4,3333,DDR4,1.35,4,1,15.5,DARK PRO DDR4 (Red),,1.65,3566,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 4 GB 3333 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 8 GB 3000 MHz,,Y,100,33,31,1,1.14,,,8,3000,DDR4,1.35,8,1,12.5,DARK PRO DDR4 (Red),,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 8 GB 3000 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 8 GB 3200 MHz,,Y,110,37,31,1,1.14,,,8,3200,DDR4,1.35,8,1,13.8,DARK PRO DDR4 (Red),,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 8 GB 3200 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 8 GB 3333 MHz,,Y,114,38,31,1,1.14,,,8,3333,DDR4,1.35,8,1,14.3,DARK PRO DDR4 (Red),,1.65,3566,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 8 GB 3333 MHz
Memory,Team Group,DARK PRO DDR4 (Red) 8 GB 3466 MHz,,Y,118,39,31,1,1.14,,,8,3466,DDR4,1.35,8,1,14.8,DARK PRO DDR4 (Red),,1.65,3708,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY_RED,Team Group DARK PRO DDR4 (Red) 8 GB 3466 MHz
Memory,Team Group,DARK PRO DDR4 4 GB 3000 MHz,,Y,55,18,31,1,1.14,,,4,3000,DDR4,1.35,4,1,13.8,DARK PRO DDR4,,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 4 GB 3000 MHz
Memory,Team Group,DARK PRO DDR4 4 GB 3200 MHz,,Y,60,20,31,1,1.14,,,4,3200,DDR4,1.35,4,1,15.0,DARK PRO DDR4,,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 4 GB 3200 MHz
