Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 370,MSI,Radeon R9 370 GAMING 4G,,Y,1094,120,40,3,15,1.0,,White,4,940,1070,1100,1200,1250,1425,1500,1600,258,110,CrossFire,2.0,95,50,6-pin,,13.1,13.0,1574,3446,2.1893265565438376,1624.0,3523.0,0.010494,0.000604,-1.14691,0.007101,0.000589,0.116439,0.017133,0.0,5.590669,0.014198,0.0,3.550554,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR7370G4G,MSI Radeon R9 370 GAMING 4G,MSI Radeon R9 370 GAMING 4G
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 380,MSI,Radeon R9 380 GAMING 2G,,Y,1831,215,72,4,10,1.0,,White,2,660,980,1150,1300,1150,1425,1600,1700,268,190,CrossFire,2.0,95,50,8-pin + 6-pin,,12.5,12.5,2685,5313,1.9787709497206705,3075.0,5966.0,0.013626,0.001814,2.379329,0.011454,0.001259,1.782101,0.028033,0.002375,5.46382,0.016665,0.001769,10.39041,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9380G2G,MSI Radeon R9 380 GAMING 2G,MSI Radeon R9 380 GAMING 2G
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 380,MSI,Radeon R9 380 GAMING 4G,,Y,1831,215,72,4,30,1.0,,White,4,660,980,1150,1300,1250,1425,1500,1600,268,190,CrossFire,2.0,95,50,8-pin + 6-pin,,12.5,12.5,2685,5313,1.9787709497206705,3050.0,5933.0,0.013626,0.001814,2.379329,0.011454,0.001259,1.782101,0.028033,0.002375,5.46382,0.016665,0.001769,10.39041,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9380G4G,MSI Radeon R9 380 GAMING 4G,MSI Radeon R9 380 GAMING 4G
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 390,MSI,Radeon R9 390 GAMING 8G,,Y,2787,350,117,7,20,1.0,,White,8,920,1060,1100,1200,1350,1525,1600,1700,277,275,CrossFire,2.5,95,50,8-pin + 6-pin,,11.5,11.5,4041,7984,1.97574857708488,4174.0,8358.0,0.02047,0.001108,4.489738,0.01724,0.000513,3.029226,0.052746,0.004899,-7.99316,0.039859,0.006782,-9.16368,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9390G8G,MSI Radeon R9 390 GAMING 8G,MSI Radeon R9 390 GAMING 8G
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 390,MSI,Radeon R9 390 GAMING 8G LE,,Y,2682,340,113,7,40,1.0,,White,8,820,1010,1100,1200,1300,1500,1600,1700,277,275,CrossFire,2.5,95,50,8-pin + 6-pin,,11.4,11.5,3885,7586,1.9526383526383526,4174.0,8358.0,0.02047,0.001108,4.489738,0.01724,0.000513,3.029226,0.052746,0.004899,-7.99316,0.039859,0.006782,-9.16368,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9390G8GLE,MSI Radeon R9 390 GAMING 8G LE,MSI Radeon R9 390 GAMING 8G LE
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 390X,MSI,Radeon R9 390X GAMING 8G,,Y,2985,395,132,7,60,1.0,,White,8,1000,1100,1150,1200,1350,1525,1600,1700,277,275,CrossFire,2.5,95,50,8-pin + 6-pin,,11.0,11.0,4334,8447,1.9490078449469312,4488.0,8820.0,0.020239,0.000167,7.339774,0.017197,3.15e-05,4.744706,0.047282,0.004736,-0.47497,0.039049,0.0,2.895555,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9390XG8G,MSI Radeon R9 390X GAMING 8G,MSI Radeon R9 390X GAMING 8G
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 390X,MSI,Radeon R9 390X GAMING 8G LE,,Y,2904,385,128,7,80,1.0,,White,8,920,1060,1150,1200,1300,1500,1600,1700,277,275,CrossFire,2.0,95,50,8-pin + 6-pin,,10.9,11.0,4212,8158,1.9368471035137702,4488.0,8820.0,0.020239,0.000167,7.339774,0.017197,3.15e-05,4.744706,0.047282,0.004736,-0.47497,0.039049,0.0,2.895555,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR9390XG8GLE,MSI Radeon R9 390X GAMING 8G LE,MSI Radeon R9 390X GAMING 8G LE
GPU,AMD Radeon,RX 400,Radeon RX 470,MSI,Radeon RX 470 GAMING 4G,,Y,2382,295,98,4,30,1.0,,RGB,4,936,1218,1350,1500,1500,1650,1700,1800,276,120,CrossFire,2.0,95,50,8-pin,,12.0,12.0,3539,7196,2.0333427521898844,3845.0,7302.0,0.013822,0.004227,0.013516,0.011815,0.003241,-0.01565,0.006188,0.0,40.83006,0.004,0.0,35.28137,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX470,MSI Radeon RX 470 GAMING 4G,MSI Radeon RX 470 GAMING 4G
GPU,AMD Radeon,RX 400,Radeon RX 470,MSI,Radeon RX 470 GAMING 8G,,Y,2382,295,98,4,50,1.0,,RGB,8,936,1218,1380,1500,1400,1650,1800,1900,276,120,CrossFire,2.0,95,50,8-pin,,12.0,12.0,3539,7196,2.0333427521898844,3968.0,7327.0,0.013822,0.004227,0.013516,0.011815,0.003241,-0.01565,0.006188,0.0,40.83006,0.004,0.0,35.28137,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX470,MSI Radeon RX 470 GAMING 8G,MSI Radeon RX 470 GAMING 8G
GPU,AMD Radeon,RX 400,Radeon RX 470,MSI,Radeon RX 470 GAMING X 4G,,Y,2415,300,100,4,1,1.0,,RGB,4,984,1242,1350,1500,1500,1650,1700,1800,276,120,CrossFire,2.0,95,50,8-pin,,12.0,12.0,3589,7215,2.0103092783505154,3845.0,7302.0,0.013822,0.004227,0.013516,0.011815,0.003241,-0.01565,0.006188,0.0,40.83006,0.004,0.0,35.28137,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX470,MSI Radeon RX 470 GAMING X 4G,MSI Radeon RX 470 GAMING X 4G
GPU,AMD Radeon,RX 400,Radeon RX 470,MSI,Radeon RX 470 GAMING X 8G,,Y,2415,300,100,4,75,1.0,,RGB,8,984,1242,1380,1500,1400,1650,1800,1900,276,120,CrossFire,2.0,95,50,8-pin,,12.0,12.0,3589,7215,2.0103092783505154,3968.0,7327.0,0.013822,0.004227,0.013516,0.011815,0.003241,-0.01565,0.006188,0.0,40.83006,0.004,0.0,35.28137,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX470,MSI Radeon RX 470 GAMING X 8G,MSI Radeon RX 470 GAMING X 8G
GPU,AMD Radeon,RX 400,Radeon RX 480,MSI,Radeon RX 480 GAMING 4G,,Y,2630,340,113,10,10,1.0,,RGB,4,1158,1279,1350,1400,1000,1750,2200,2500,276,150,CrossFire,2.0,95,50,8-pin,,11.5,11.5,3911,7564,1.9340322168243416,4306.0,8264.0,0.018106,0.003184,-2.42658,0.015019,0.002432,-1.64801,0.039075,0.004634,-6.96419,0.031592,0.003464,-4.45261,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX480,MSI Radeon RX 480 GAMING 4G,MSI Radeon RX 480 GAMING 4G
GPU,AMD Radeon,RX 400,Radeon RX 480,MSI,Radeon RX 480 GAMING 8G,,Y,2709,350,117,10,35,1.0,,RGB,8,1158,1279,1350,1400,1600,2000,2200,2400,276,150,CrossFire,2.0,95,50,8-pin,,11.5,11.5,4024,7727,1.9202286282306162,4306.0,8264.0,0.018106,0.003184,-2.42658,0.015019,0.002432,-1.64801,0.039075,0.004634,-6.96419,0.031592,0.003464,-4.45261,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX480,MSI Radeon RX 480 GAMING 8G,MSI Radeon RX 480 GAMING 8G
GPU,AMD Radeon,RX 400,Radeon RX 480,MSI,Radeon RX 480 GAMING X 4G,,Y,2673,345,115,10,1,1.0,,RGB,4,1206,1303,1350,1400,1000,1750,2200,2500,276,150,CrossFire,2.0,95,50,8-pin,,11.5,11.5,3976,7701,1.936871227364185,4306.0,8264.0,0.018106,0.003184,-2.42658,0.015019,0.002432,-1.64801,0.039075,0.004634,-6.96419,0.031592,0.003464,-4.45261,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX480,MSI Radeon RX 480 GAMING X 4G,MSI Radeon RX 480 GAMING X 4G
GPU,AMD Radeon,RX 400,Radeon RX 480,MSI,Radeon RX 480 GAMING X 8G,,Y,2753,355,118,10,75,1.0,,RGB,8,1206,1303,1350,1400,1600,2000,2200,2400,276,150,CrossFire,2.0,95,50,8-pin,,11.5,11.5,4089,7864,1.9232086084617266,4306.0,8264.0,0.018106,0.003184,-2.42658,0.015019,0.002432,-1.64801,0.039075,0.004634,-6.96419,0.031592,0.003464,-4.45261,,,,,,,,,203,Prefabs/GPU/MSI/MSI_RX480,MSI Radeon RX 480 GAMING X 8G,MSI Radeon RX 480 GAMING X 8G
GPU,AMD Radeon,RX 500,Radeon RX560,ASRock,Phantom Gaming Radeon RX560 4G,,Y,1278,155,52,2,50,1.5,PC,,4,846,1223,1440,1600,1414,1757,1950,2100,170,75,CrossFire,2.0,95,50,,,12.1,12.0,1878,3653,1.945154419595314,2147.0,4346.0,0.007928,0.000358,2.464616,0.006675,0.000319,1.652216,0.020416,0.001331,-2.39274,0.016964,0.000853,-2.09805,,,,,,,,,204,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGaming_Radeon_RX560_G,ASRock Phantom Gaming Radeon RX560 4G,ASRock Phantom Gaming Radeon RX560 4G
GPU,AMD Radeon,RX 500,Radeon RX560,ASUS,Radeon RX 560,,Y,1319,160,53,2,10,1.0,,,4,950,1275,1440,1600,1400,1750,1950,2100,220,75,CrossFire,2.0,95,50,,,12.1,12.0,1940,3810,1.9639175257731958,2147.0,4346.0,0.007928,0.000358,2.464616,0.006675,0.000319,1.652216,0.020416,0.001331,-2.39274,0.016964,0.000853,-2.09805,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_RX_560,ASUS Radeon RX 560,ASUS Radeon RX 560
GPU,AMD Radeon,RX 500,Radeon RX560,ASUS,ROG Strix Radeon RX 560 OC Edition,,Y,1360,165,55,2,30,1.0,,RGB,4,1152,1326,1440,1500,1400,1750,1950,2100,194,75,CrossFire,2.0,95,50,6-pin,,12.1,12.0,2001,3965,1.9815092453773113,2147.0,4346.0,0.007928,0.000358,2.464616,0.006675,0.000319,1.652216,0.020416,0.001331,-2.39274,0.016964,0.000853,-2.09805,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_ROG_STRIX_RX_560_OC,ASUS ROG Strix Radeon RX 560 OC Edition,ASUS ROG Strix Radeon RX 560 OC Edition
GPU,AMD Radeon,RX 500,Radeon RX570,ASUS,Expedition Radeon RX 570 OC Edition,,Y,2510,320,107,8,1,1.0,,,4,1012,1256,1410,1500,1300,1750,2000,2200,240,120,CrossFire,2.0,95,50,8-pin,,11.5,11.5,3683,6908,1.8756448547379854,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_Expedition_Radeon_RX_570_OC,ASUS Expedition Radeon RX 570 OC Edition,ASUS Expedition Radeon RX 570 OC Edition
GPU,AMD Radeon,RX 500,Radeon RX570,ASUS,ROG Strix Radeon RX 570 8G,,Y,2507,320,107,21,80,1.8,PC,RGB,8,1008,1254,1410,1500,1300,1750,2000,2200,240,120,CrossFire,2.0,95,20,8-pin,,11.5,11.5,3679,6901,1.8757814623539004,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_Strix_RX570_OC,ASUS ROG Strix Radeon RX 570 8G,ASUS ROG Strix Radeon RX 570 8G
GPU,AMD Radeon,RX 500,Radeon RX570,ASUS,ROG Strix Radeon RX 570 8G OC Edition,,Y,2579,330,110,21,80,1.8,PC,RGB,8,1120,1310,1410,1500,1300,1750,2000,2200,240,120,CrossFire,2.0,95,20,8-pin,,11.5,11.5,3790,7083,1.8688654353562004,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_Strix_RX570_OC,ASUS ROG Strix Radeon RX 570 8G OC Edition,ASUS ROG Strix Radeon RX 570 8G OC Edition
GPU,AMD Radeon,RX 500,Radeon RX570,ASUS,ROG Strix Radeon RX 570 OC Edition,,Y,2566,330,110,8,70,1.0,,RGB,4,1100,1300,1410,1500,1300,1750,2000,2200,240,120,CrossFire,2.0,95,50,8-pin,,11.4,11.5,3771,7050,1.869530628480509,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_Strix_RX570_OC,ASUS ROG Strix Radeon RX 570 OC Edition,ASUS ROG Strix Radeon RX 570 OC Edition
GPU,AMD Radeon,RX 500,Radeon RX570,GIGABYTE,AORUS Radeon RX570 4G,,Y,2560,325,108,8,1,1.0,,RGB,4,1090,1295,1410,1500,1300,1750,2000,2200,232,120,CrossFire,2.0,95,50,8-pin,,11.6,11.5,3761,7034,1.8702472746609944,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/GigaByte/GigaByte_RadeonRX_570_4gb,GIGABYTE AORUS Radeon RX570 4G,GIGABYTE AORUS Radeon RX570 4G
GPU,AMD Radeon,RX 500,Radeon RX570,MSI,Radeon RX 570 GAMING 4G,,Y,2525,320,107,8,80,1.0,,RGB,4,1036,1268,1410,1500,1300,1750,2000,2200,276,120,CrossFire,2.0,95,50,8-pin,,11.6,11.5,3707,6947,1.8740221203129215,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX570,MSI Radeon RX 570 GAMING 4G,MSI Radeon RX 570 GAMING 4G
GPU,AMD Radeon,RX 500,Radeon RX570,MSI,Radeon RX 570 GAMING 8G,,Y,2525,320,107,8,60,1.0,,RGB,8,1036,1268,1410,1500,1300,1750,2000,2200,276,120,CrossFire,2.0,95,50,8-pin,,11.6,11.5,3707,6947,1.8740221203129215,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX570,MSI Radeon RX 570 GAMING 8G,MSI Radeon RX 570 GAMING 8G
GPU,AMD Radeon,RX 500,Radeon RX570,MSI,Radeon RX 570 GAMING X 4G,,Y,2558,325,108,8,40,1.0,,RGB,4,1086,1293,1410,1500,1350,1775,2000,2200,276,120,CrossFire,2.0,95,50,8-pin,,11.6,11.5,3758,7062,1.8791910590739755,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX570,MSI Radeon RX 570 GAMING X 4G,MSI Radeon RX 570 GAMING X 4G
GPU,AMD Radeon,RX 500,Radeon RX570,MSI,Radeon RX 570 GAMING X 8G,,Y,2558,325,108,8,20,1.0,,RGB,8,1086,1293,1410,1500,1350,1775,2000,2200,276,120,CrossFire,2.0,95,50,8-pin,,11.6,11.5,3758,7062,1.8791910590739755,4000.0,7748.0,0.01285,0.000352,8.34888,0.011422,0.000222,5.586295,0.021136,0.009439,4.345421,0.01847,0.007451,1.660576,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX570,MSI Radeon RX 570 GAMING X 8G,MSI Radeon RX 570 GAMING X 8G
GPU,AMD Radeon,RX 500,Radeon RX580,ASRock,Phantom Gaming D Radeon RX580 8G OC,,Y,2906,390,130,14,80,1.5,PC,,8,1140,1370,1490,1600,1600,2000,2200,2400,237,185,CrossFire,2.0,95,50,6-pin,,11.1,11.0,4311,8482,1.967524936209696,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingD_Radeon_RX580_8G_OC,ASRock Phantom Gaming D Radeon RX580 8G OC,ASRock Phantom Gaming D Radeon RX580 8G OC
GPU,AMD Radeon,RX 500,Radeon RX580,ASRock,Phantom Gaming X Radeon RX580 8G OC,,Y,2919,395,132,14,85,1.5,PC,,8,1160,1380,1490,1600,1600,2000,2200,2400,279,185,CrossFire,2.0,95,50,8-pin,,11.0,11.0,4331,8522,1.9676749018702377,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGaming_X_Radeon_RX580_8G_OC,ASRock Phantom Gaming X Radeon RX580 8G OC,ASRock Phantom Gaming X Radeon RX580 8G OC
GPU,AMD Radeon,RX 500,Radeon RX580,ASUS,AREZ Strix Radeon RX 580,,Y,2865,385,128,14,1,1.0,,RGB,8,1080,1340,1490,1600,1600,2000,2200,2400,298,185,CrossFire,2.5,95,50,8-pin,,11.0,11.0,4248,8363,1.9686911487758945,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_AREZ_Radeon_RX_580,ASUS AREZ Strix Radeon RX 580,ASUS AREZ Strix Radeon RX 580
GPU,AMD Radeon,RX 500,Radeon RX580,ASUS,Dual Series Radeon RX 580 OC Edition,,Y,2892,390,130,14,20,1.0,,,8,1120,1360,1490,1600,1600,2000,2200,2400,242,185,CrossFire,2.0,95,50,8-pin,,11.0,11.0,4290,8442,1.9678321678321677,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/ASUS/ASUS_Dual_RX580_OC,ASUS Dual Series Radeon RX 580 OC Edition,ASUS Dual Series Radeon RX 580 OC Edition
GPU,AMD Radeon,RX 500,Radeon RX580,GIGABYTE,AORUS Radeon RX580 4G,,Y,2877,390,130,16,75,1.0,,RGB,4,1160,1380,1490,1600,1000,1750,2200,2500,232,185,CrossFire,2.0,95,50,8-pin,,11.0,11.0,4271,8434,1.9747131819246078,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/GigaByte/GigaByte_RadeonRX_580_4gb,GIGABYTE AORUS Radeon RX580 4G,GIGABYTE AORUS Radeon RX580 4G
GPU,AMD Radeon,RX 500,Radeon RX580,GIGABYTE,AORUS Radeon RX580 8G,,Y,2919,395,132,16,50,1.0,,RGB,8,1160,1380,1490,1600,1600,2000,2200,2400,232,185,CrossFire,2.0,95,50,8-pin,,11.0,11.0,4331,8522,1.9676749018702377,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/GigaByte/GigaByte_RadeonRX_580_8gb,GIGABYTE AORUS Radeon RX580 8G,GIGABYTE AORUS Radeon RX580 8G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING 4G,,Y,2858,385,128,16,25,1.0,,RGB,4,1132,1366,1490,1600,1000,1750,2200,2500,276,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.0,11.0,4242,8379,1.9752475247524752,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING 4G,MSI Radeon RX 580 GAMING 4G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING 8G,,Y,2900,390,130,14,42,1.0,,RGB,8,1132,1366,1490,1600,1600,2000,2200,2400,276,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.0,11.0,4302,8466,1.9679218967921897,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING 8G,MSI Radeon RX 580 GAMING 8G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING X 4G,,Y,2899,390,130,16,1,1.0,,RGB,4,1186,1393,1490,1600,1050,1775,2200,2500,276,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.0,11.0,4304,8495,1.9737453531598512,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING X 4G,MSI Radeon RX 580 GAMING X 4G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING X 8G,,Y,2941,395,132,14,30,1.0,,RGB,8,1186,1393,1490,1600,1750,2025,2200,2300,276,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.1,11.0,4365,8582,1.9660939289805268,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING X 8G,MSI Radeon RX 580 GAMING X 8G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING X+ 8G,,Y,3007,405,135,14,10,1.0,,RGB,8,1282,1441,1490,1600,1750,2025,2200,2300,279,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.0,11.0,4465,8774,1.9650615901455768,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING X+ 8G,MSI Radeon RX 580 GAMING X+ 8G
GPU,AMD Radeon,RX 500,Radeon RX580,MSI,Radeon RX 580 GAMING+ 8G,,Y,2989,405,135,14,20,1.0,,RGB,8,1262,1431,1490,1600,1600,2000,2200,2400,279,185,CrossFire,2.0,95,50,8-pin + 8-pin,,11.0,11.0,4438,8725,1.9659756647138351,4610.0,9030.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/MSI/MSI_RX580,MSI Radeon RX 580 GAMING+ 8G,MSI Radeon RX 580 GAMING+ 8G
GPU,AMD Radeon,RX 500,Radeon RX590,ASRock,Phantom Gaming X Radeon RX590 8G OC,,Y,3208,400,133,15,1,1.5,PC,,8,1482,1591,1640,1700,1816,2008,2100,2200,279,175,CrossFire,2.0,95,50,8-pin,,11.9,11.0,4775,9365,1.9612565445026178,4900.0,9593.0,0.013601,0.001703,7.02402,0.012,0.001288,4.978352,0.027248,0.00328,13.44563,0.021909,0.001323,14.45007,,,,,,,,,204,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_Radeon_RX590_8G_OC,ASRock Phantom Gaming X Radeon RX590 8G OC,ASRock Phantom Gaming X Radeon RX590 8G OC
GPU,AMD Radeon,RX Vega,Radeon RX VEGA 56,AMD,Radeon RX Vega 56,,Y,4365,580,193,16,1,1.0,,Red,8,1242,1471,1590,1700,600,800,875,1000,283,210,CrossFire,2.0,95,50,8-pin + 8-pin,,10.9,10.5,6339,11402,1.7987064205710679,6658.0,12091.0,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,,,,,,,,,205,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon RX Vega 56,AMD Radeon RX Vega 56
GPU,AMD Radeon,RX Vega,Radeon RX VEGA 56,ASRock,Phantom Gaming X Radeon RX VEGA 56 8G,,Y,4367,605,202,16,50,1.5,PC,,8,1248,1474,1590,1700,600,800,875,1000,280,210,CrossFire,2.0,95,50,8-pin + 8-pin,,10.5,10.5,6343,11411,1.7989910137159073,6658.0,12091.0,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,,,,,,,,,205,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,ASRock Phantom Gaming X Radeon RX VEGA 56 8G,ASRock Phantom Gaming X Radeon RX VEGA 56 8G
GPU,AMD Radeon,RX Vega,Radeon RX VEGA 56,ASUS,AREZ Strix Radeon RX VEGA 56 OC Edition,,Y,4452,615,205,16,30,1.0,,RGB,8,1546,1573,1590,1600,600,800,875,1000,298,210,CrossFire,2.5,95,50,8-pin + 8-pin,,10.5,10.5,6469,11714,1.8107899211624672,6658.0,12091.0,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,,,,,,,,,205,Prefabs/GPU/ASUS/ASUS_AREZ_Strix_RX_Vega56_OC,ASUS AREZ Strix Radeon RX VEGA 56 OC Edition,ASUS AREZ Strix Radeon RX VEGA 56 OC Edition
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 56,AMD,Radeon Vega 56 | EKWB EK-FC Acetal,,Y,4367,730,243,16,90,1.0,,,8,1048,1474,1722,1900,500,800,948,1100,258,210,CrossFire,2.0,95,20,8-pin + 8-pin,,8.7,,6343,11411,1.7989910137159073,,,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,1590.0,875.0,8.3,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Vega 56 | EKWB EK-FC Acetal,AMD Radeon Vega 56 | EKWB EK-FC Acetal
